instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,music_genre
90734,33,0.368,0.41,276240,0.527,0.906,A,0.111,-9.799,Major,0.0337,80.351,0.351,Electronic
36249,29,0.00406,0.421,228293,0.943,0.00335,B,0.101,-4.368,Major,0.365,140.018,0.221,Electronic
27436,41,0.000119,0.388,198333,0.989,0.0722,F#,0.313,-3.047,Major,0.309,167.843,0.518,Electronic
78450,53,0.00759,0.707,159572,0.779,0.00473,C,0.101,-6.775,Minor,0.0544,124.09,0.513,Electronic
30117,31,0.425,0.791,221293,0.626,3.99E-05,F#,0.245,-7.217,Major,0.0488,113.954,0.291,Electronic
64530,30,0.0227,0.654,313813,0.634,0.914,B,0.111,-9.254,Major,0.0339,131.011,0.512,Electronic
51177,42,0.153,0.964,188170,0.73,0.809,F#,0.101,-6.778,Major,0.206,125.028,0.259,Electronic
39645,35,0.0118,0.84,594500,0.707,0.966,F#,0.1,-10.437,Minor,0.0379,114.989,0.178,Electronic
41996,40,0.000472,0.613,281707,0.76,0.72,F,0.155,-7.664,Major,0.0313,100.009,0.433,Electronic
85191,39,0.44,0.636,367480,0.253,0.873,G,0.0866,-14.707,Minor,0.0385,98.541,0.0427,Electronic
23105,43,0.0184,0.776,437242,0.596,0.0625,C,0.0442,-10.139,Major,0.0533,109.991,0.29,Electronic
87995,41,0.000136,0.61,324880,0.704,0.96,C,0.0999,-12.56,Major,0.0291,129.011,0.172,Electronic
61832,48,0.0253,0.698,226133,0.832,0.947,F,0.0812,-6.473,Minor,0.0343,90.479,0.951,Electronic
23802,32,0.0367,0.543,196774,0.716,0,A#,0.16,-6.934,Major,0.233,186.028,0.455,Electronic
68124,31,2.19E-05,0.517,253503,0.949,0.782,B,0.347,-5.169,Major,0.0732,141.988,0.262,Electronic
36615,41,0.00027,0.602,203333,0.936,0.906,B,0.277,-4.222,Major,0.0455,124.182,0.381,Electronic
54874,46,0.434,0.634,315369,0.207,0.881,B,0.105,-22.772,Minor,0.0354,117.981,0.174,Electronic
59798,32,0.0054,0.565,176360,0.897,0.908,F,0.164,-5.479,Minor,0.0376,99.466,0.463,Electronic
54596,41,0.00183,0.717,265560,0.715,0.832,C,0.089,-9.536,Major,0.0318,133.298,0.966,Electronic
72551,39,0.158,0.711,233010,0.745,0.00268,F#,0.111,-6.411,Minor,0.0379,103.021,0.3,Electronic
76171,32,0.0458,0.57,160993,0.553,0,C,0.278,-4.666,Major,0.423,170.654,0.601,Electronic
74609,36,0.0047,0.391,241548,0.904,0.0239,C#,0.339,-4.764,Major,0.079,153.397,0.322,Electronic
47135,42,0.041,0.686,227908,0.862,0,D,0.115,-4.322,Major,0.0832,154.996,0.239,Electronic
84076,38,0.129,0.857,519643,0.35,0.735,G,0.107,-13.157,Major,0.0844,98.012,0.296,Electronic
70696,26,0.0402,0.733,383840,0.725,0.0477,A,0.0416,-7.669,Minor,0.063,122,0.942,Electronic
83526,24,0.0218,0.629,196800,0.986,0.13,E,0.425,0.423,Minor,0.151,100.012,0.0789,Electronic
28285,43,0.366,0.491,197453,0.728,5.63E-05,A,0.0865,-5.503,Major,0.0304,138.026,0.342,Electronic
72798,36,0.00954,0.703,266667,0.858,0.893,C#,0.0885,-4.623,Major,0.0451,126.014,0.512,Electronic
71571,37,0.00272,0.586,311773,0.803,0.639,D,0.456,-7.972,Major,0.0277,117.079,0.811,Electronic
24001,32,0.0578,0.756,221342,0.983,0.000269,A#,0.887,-0.565,Minor,0.25,75.008,0.47,Electronic
49884,30,0.0129,0.537,185600,0.813,0.00418,D#,0.111,-4.489,Minor,0.15,149.897,0.116,Electronic
40368,44,0.78,0.551,279933,0.328,0.928,A#,0.111,-16.384,Major,0.0345,152.003,0.0396,Electronic
86168,34,0.0253,0.492,195667,0.962,7.29E-05,C#,0.239,-3.178,Major,0.108,169.995,0.366,Electronic
41786,31,0.000135,0.39,248093,0.622,0.538,F,0.688,-11.123,Major,0.027,146.24,0.251,Electronic
26322,45,0.000282,0.739,292381,0.638,0.882,C,0.144,-7.505,Major,0.0586,125.953,0.537,Electronic
26362,45,0.522,0.76,307885,0.536,0.0186,F#,0.0926,-11.542,Minor,0.0576,112.001,0.594,Electronic
91451,29,0.011,0.857,202850,0.903,4.27E-05,C#,0.186,-4.838,Minor,0.131,104.996,0.497,Electronic
79432,33,0.132,0.819,68574,0.93,0.00302,C#,0.133,-2.151,Major,0.214,112.036,0.747,Electronic
32842,33,0.0201,0.78,243840,0.735,0.0472,A,0.211,-7.082,Minor,0.0532,120.444,0.55,Electronic
29237,21,0.875,0.389,292196,0.361,0.00229,A#,0.133,-11.843,Minor,0.0334,113.507,0.237,Electronic
75114,28,0.00466,0.699,191212,0.97,0.203,D,0.0895,-3.77,Major,0.0596,149.942,0.223,Electronic
28950,43,0.175,0.672,276387,0.989,0.596,D#,0.284,-2.425,Minor,0.164,125.998,0.156,Electronic
73774,32,0.0364,0.64,190400,0.937,0,D,0.183,-1.052,Major,0.127,112.278,0.276,Electronic
75075,32,0.000767,0.653,194286,0.921,0.713,G#,0.0817,-2.416,Minor,0.114,125.958,0.689,Electronic
24638,61,0.178,0.701,210000,0.722,0.000494,F#,0.177,-6.025,Minor,0.0486,112.021,0.206,Electronic
66740,44,0.0512,0.706,339460,0.625,0.687,C#,0.0816,-9.941,Major,0.0355,99.979,0.0635,Electronic
60242,26,1.84E-05,0.448,302896,0.909,0.0108,B,0.226,-5.526,Minor,0.0497,144.994,0.0772,Electronic
50395,44,0.0521,0.697,269636,0.339,0.435,A#,0.1,-13.089,Minor,0.0392,117.505,0.189,Electronic
29030,32,0.0463,0.627,249600,0.996,0.0419,C#,0.17,0.42,Major,0.373,74.981,0.217,Electronic
37878,34,0.00602,0.615,358125,0.919,0.146,F,0.305,-4.736,Minor,0.0529,128.015,0.118,Electronic
53583,35,0.108,0.273,274893,0.908,0.94,C,0.121,-7.381,Major,0.07,204.614,0.323,Electronic
67558,29,0.159,0.609,191755,0.644,0.011,F,0.111,-7.642,Minor,0.0358,130.032,0.371,Electronic
80076,34,0.0104,0.762,363093,0.698,0.847,F#,0.0864,-5.821,Minor,0.0823,99.99,0.66,Electronic
81246,27,0.0107,0.478,160525,0.829,0.0774,C#,0.315,-3.883,Major,0.0665,74.998,0.145,Electronic
70336,41,0.0384,0.637,526829,0.553,0.84,G,0.0932,-13.724,Major,0.0375,123.007,0.55,Electronic
62453,46,0.00894,0.706,335653,0.616,0.515,F#,0.195,-7.081,Minor,0.0391,117.973,0.4,Electronic
56291,28,0.0936,0.724,159413,0.613,0.798,F#,0.113,-5.797,Major,0.0421,100.616,0.614,Electronic
69644,21,0.0218,0.817,320693,0.878,0.0574,A#,0.147,-9.873,Minor,0.0447,110.005,0.681,Electronic
34289,32,0.0112,0.707,457000,0.48,0.901,B,0.186,-14.098,Minor,0.0726,107.002,0.217,Electronic
20926,46,0.0847,0.609,163689,0.901,0,F,0.13,-3.883,Minor,0.139,101.994,0.442,Electronic
40588,24,0.000586,0.738,253093,0.806,0.743,G,0.314,-6.436,Major,0.0352,94.066,0.407,Electronic
44167,42,0.0124,0.657,268000,0.865,0.575,G,0.138,-5.544,Major,0.0365,116.961,0.256,Electronic
52464,41,0.0764,0.421,262533,0.944,0.815,G#,0.119,-9.179,Major,0.302,162.179,0.222,Electronic
49265,33,0.122,0.72,160815,0.814,0.389,B,0.328,-6.346,Major,0.0451,154.018,0.578,Electronic
31488,39,0.282,0.637,159000,0.857,0.124,C,0.252,-5.344,Minor,0.499,160.179,0.564,Electronic
47621,59,0.0168,0.693,234960,0.789,0.366,A,0.0985,-5.13,Major,0.384,117.055,0.283,Electronic
38478,23,0.00134,0.569,427680,0.519,0.488,C#,0.187,-7.108,Minor,0.0491,97.44,0.081,Electronic
22863,52,0.312,0.783,182320,0.7,0.000125,D,0.113,-7.138,Major,0.0605,130.04,0.395,Electronic
80023,41,0.00106,0.638,208645,0.951,0,A#,0.197,-2.847,Minor,0.303,154.953,0.529,Electronic
62642,52,0.00399,0.776,232680,0.675,0.0698,C,0.0982,-6.276,Minor,0.0785,203.958,0.413,Electronic
45478,35,0.0802,0.816,201231,0.822,0.0825,B,0.0743,-4.687,Major,0.217,130.018,0.355,Electronic
83802,39,0.00682,0.573,229600,0.827,0.00296,D,0.663,-5.572,Major,0.0578,150.047,0.0857,Electronic
41225,28,0.000281,0.536,239398,0.889,0.683,D#,0.384,-6.708,Major,0.0424,92.124,0.752,Electronic
35578,41,0.00241,0.534,196597,0.931,0.852,F,0.356,-3.817,Minor,0.0708,140.031,0.328,Electronic
48489,38,0.0148,0.451,180000,0.66,0.922,B,0.13,-5.463,Minor,0.0382,164.053,0.0797,Electronic
78720,41,0.022,0.389,187347,0.83,0.0156,G,0.167,-4.314,Major,0.0345,92.471,0.634,Electronic
35160,45,0.0323,0.791,188800,0.91,0.244,A,0.419,-1.993,Major,0.295,75.027,0.305,Electronic
46762,34,0.0066,0.603,424446,0.573,0.811,E,0.134,-8.976,Major,0.0511,158.845,0.694,Electronic
65639,40,0.00906,0.863,351440,0.877,0.805,C#,0.0831,-9.051,Minor,0.0464,119.758,0.673,Electronic
59510,63,0.0141,0.745,393813,0.714,0.0222,G,0.363,-3.681,Major,0.0751,104.003,0.365,Electronic
88244,41,0.773,0.541,440000,0.421,0.749,A,0.118,-11.792,Minor,0.0337,90.002,0.154,Electronic
79323,21,0.0321,0.536,431933,0.98,0.897,F#,0.217,-7.024,Major,0.0497,150.027,0.54,Electronic
50520,30,0.00122,0.57,204068,0.992,0.854,C#,0.0623,-2.304,Major,0.429,159.945,0.367,Electronic
56400,48,0.228,0.776,288933,0.57,0.184,F,0.0826,-7.634,Minor,0.0326,85.052,0.414,Electronic
68958,41,0.256,0.795,202400,0.853,4.61E-06,C,0.0803,-5.75,Minor,0.0765,124.699,0.898,Electronic
65999,36,0.00287,0.5,199960,0.632,4.95E-06,G,0.362,-5.97,Minor,0.028,128.212,0.375,Electronic
22037,31,0.0134,0.312,321600,0.981,0.0619,F,0.289,-2.788,Minor,0.38,149.6,0.043,Electronic
59363,40,0.0613,0.558,194801,0.742,2.24E-06,G#,0.32,-3.732,Minor,0.113,150.078,0.371,Electronic
84507,25,0.0341,0.837,178150,0.922,0.00834,E,0.105,-3.74,Minor,0.145,120.056,0.962,Electronic
32529,39,0.00768,0.556,282000,0.681,0.728,C,0.0883,-5.871,Major,0.0319,160.058,0.0374,Electronic
30865,35,0.776,0.302,247533,0.607,0.936,G,0.0612,-10.449,Major,0.0498,165.134,0.799,Electronic
52349,31,0.000148,0.891,250286,0.78,0.0681,B,0.227,-6.847,Major,0.291,139.944,0.622,Electronic
61036,31,0.567,0.297,368688,0.295,1.39E-06,G,0.165,-13.287,Minor,0.0444,138.565,0.0537,Electronic
21317,47,0.137,0.761,425563,0.7,0.58,G,0.0731,-9.494,Minor,0.0431,120.008,0.689,Electronic
76898,33,0.00161,0.509,243828,0.739,0.00401,G#,0.215,-2.325,Major,0.0512,103.163,0.311,Electronic
39086,33,0.00118,0.572,366818,0.855,0.000192,A,0.0748,-3.047,Major,0.153,88.009,0.167,Electronic
77077,39,0.0627,0.51,216999,0.408,0.823,B,0.275,-12.271,Minor,0.0693,136.366,0.156,Electronic
23323,55,0.016,0.71,427019,0.715,0.844,E,0.101,-12.427,Minor,0.0449,115.995,0.223,Electronic
69195,45,0.000629,0.369,270000,0.794,0.0107,C#,0.0674,-3.437,Minor,0.0435,79.918,0.135,Electronic
46693,40,0.00818,0.453,272953,0.663,0.0539,D,0.188,-7.249,Minor,0.027,106.014,0.155,Electronic
69225,30,7.04E-05,0.596,257829,0.789,0.0106,B,0.121,-6.217,Major,0.383,175.079,0.186,Electronic
40822,35,0.0969,0.709,159227,0.706,0.0104,B,0.199,-7.063,Minor,0.0472,144.995,0.708,Electronic
63196,24,0.0217,0.508,336660,0.691,0.924,F#,0.126,-9.522,Minor,0.0382,133.022,0.116,Electronic
20079,70,0.00674,0.813,171799,0.819,0.000423,C#,0.225,-5.039,Major,0.121,127.997,0.279,Electronic
21576,31,0.121,0.698,214286,0.898,0.146,B,0.326,-5.706,Major,0.502,140.009,0.443,Electronic
24297,52,0.448,0.649,306200,0.488,0.000547,B,0.109,-11.491,Major,0.314,164.236,0.469,Electronic
22497,40,0.0128,0.689,208077,0.722,0.000473,B,0.317,-6.294,Minor,0.0681,129.87,0.169,Electronic
63617,31,0.0599,0.535,193750,0.66,0.912,C#,0.11,-4.94,Major,0.259,139.673,0.129,Electronic
37649,33,0.000216,0.555,50472,0.953,0.0594,E,0.818,-4.411,Minor,0.109,114.885,0.303,Electronic
77864,37,0.00527,0.664,196280,0.728,0.00985,F#,0.113,-4.849,Major,0.196,97.199,0.808,Electronic
82554,41,0.444,0.635,202467,0.522,0.353,F#,0.118,-12.487,Minor,0.0371,92.903,0.491,Electronic
33674,25,0.0105,0.548,316235,0.906,0.829,F,0.527,-6.249,Minor,0.0414,170,0.208,Electronic
86937,25,0.000489,0.918,274773,0.556,1.22E-05,A#,0.0784,-16.327,Minor,0.174,116.2,0.61,Electronic
43408,38,0.00136,0.489,179200,0.965,0.000273,G#,0.32,-3.479,Major,0.468,149.957,0.276,Electronic
73412,30,0.089,0.677,416867,0.843,0.762,C,0.0939,-10.278,Major,0.0327,120.01,0.495,Electronic
82026,28,0.00202,0.591,311707,0.935,0.793,C#,0.649,-7.576,Major,0.0444,127,0.338,Electronic
38898,43,0.00574,0.598,306316,0.953,0.123,F#,0.107,-2.332,Minor,0.155,76.167,0.814,Electronic
86405,28,0.00361,0.597,295840,0.891,0.0986,D,0.585,-5.468,Major,0.034,131.999,0.807,Electronic
67076,40,0.0289,0.68,252440,0.768,0.0592,C#,0.403,-6.235,Major,0.266,130.007,0.313,Electronic
65477,43,0.00105,0.793,373813,0.701,0.608,F,0.0644,-10.787,Minor,0.0492,109.998,0.676,Electronic
45177,28,0.109,0.497,251693,0.473,0.927,G#,0.306,-9.488,Major,0.031,124.788,0.0395,Electronic
47669,35,0.906,0.529,237413,0.412,0.116,A#,0.0888,-9.579,Minor,0.037,134.496,0.145,Electronic
52102,27,0.0676,0.26,225361,0.727,3.10E-06,G,0.862,-7.685,Minor,0.227,160.223,0.322,Electronic
47313,30,0.000689,0.603,192784,0.787,0.869,G,0.0273,-9.729,Major,0.0779,152.098,0.375,Electronic
24222,34,0.0178,0.53,259316,0.896,0.0353,D,0.263,-2.652,Major,0.183,150.013,0.303,Electronic
63589,47,0.495,0.498,137640,0.641,0.847,A,0.0999,-14.679,Major,0.0448,90.017,0.0372,Electronic
78346,28,0.0602,0.57,213723,0.966,5.88E-06,A#,0.535,-3.97,Major,0.438,136.966,0.0486,Electronic
50667,37,0.00427,0.597,221200,0.538,2.40E-06,E,0.0775,-12.636,Minor,0.0285,111.649,0.451,Electronic
36549,32,0.00326,0.726,217500,0.972,0.502,C#,0.346,-3.615,Major,0.119,128.005,0.168,Electronic
67875,33,0.0378,0.818,222227,0.663,0.907,B,0.0478,-7.443,Major,0.0731,95.027,0.162,Electronic
22736,31,0.00504,0.581,370213,0.808,0.000251,D,0.532,-5.736,Minor,0.117,130.015,0.141,Electronic
51251,44,0.00474,0.413,217795,0.77,0,D,0.0996,-4.506,Minor,0.0666,137.953,0.151,Electronic
32452,48,0.0198,0.745,297933,0.688,0.002,F,0.0991,-11.355,Minor,0.0522,140.023,0.956,Electronic
50356,26,0.23,0.733,312010,0.514,9.36E-05,A,0.112,-8.37,Minor,0.0464,129.984,0.154,Electronic
81014,49,0.257,0.698,274824,0.605,0.302,C#,0.102,-8.493,Major,0.0653,88.033,0.467,Electronic
25610,41,0.000996,0.799,362467,0.66,0.446,B,0.313,-8.829,Minor,0.175,125.909,0.391,Electronic
73709,56,0.94,0.685,347394,0.342,0.891,C#,0.0942,-12.478,Major,0.0358,129.983,0.344,Electronic
70667,44,0.254,0.657,293990,0.47,0.139,B,0.1,-11.241,Minor,0.355,93.032,0.592,Electronic
53831,55,0.226,0.602,218493,0.777,0.000367,A,0.0854,-5.902,Minor,0.0877,140.026,0.482,Electronic
28912,49,0.000513,0.354,156480,0.449,0.778,A,0.344,-11.353,Major,0.03,195.983,0.0397,Electronic
31342,30,0.0428,0.597,228480,0.981,0.792,B,0.444,-5.138,Minor,0.137,129.925,0.632,Electronic
85292,23,0.00173,0.66,301427,0.966,0.793,G,0.127,-5.848,Major,0.0637,103.005,0.436,Electronic
85380,65,0.179,0.613,230418,0.812,0,C#,0.11,-2.852,Major,0.0545,144.943,0.391,Electronic
78238,59,0.408,0.888,236947,0.687,0,D,0.0615,-7.744,Major,0.107,115.034,0.432,Electronic
51697,33,0.0385,0.698,319555,0.582,0.89,C,0.181,-11.074,Major,0.0609,111.982,0.296,Electronic
80967,37,0.00015,0.535,192621,0.95,0.0989,A#,0.689,-2.679,Minor,0.0449,145.038,0.139,Electronic
47494,33,0.00125,0.535,268499,0.935,0.9,F,0.396,-2.89,Minor,0.0451,127.974,0.339,Electronic
64515,40,0.872,0.741,208425,0.203,0.604,E,0.266,-16.849,Minor,0.0469,110.023,0.282,Electronic
90446,44,0.00773,0.871,222076,0.648,0.00614,G#,0.0748,-7.111,Major,0.0791,126.006,0.659,Electronic
88153,34,0.905,0.531,471973,0.377,0.629,B,0.164,-12.936,Minor,0.0301,102,0.108,Electronic
68786,33,0.134,0.436,212533,0.804,0.657,F,0.383,-7.387,Major,0.0596,95.997,0.459,Electronic
63102,33,0.00173,0.502,300884,0.856,3.40E-06,E,0.375,-7.485,Minor,0.0997,91.36,0.432,Electronic
49479,26,0.153,0.149,177500,0.597,0.657,F,0.103,-11.934,Major,0.0384,180.221,0.0689,Electronic
69266,48,0.197,0.796,211973,0.514,0.0505,F,0.298,-8.419,Minor,0.0634,76.989,0.961,Electronic
77646,46,0.0148,0.471,163013,0.813,0.161,D,0.31,-6.048,Major,0.119,95.23,0.762,Electronic
64874,46,0.128,0.581,193960,0.92,4.57E-06,D,0.175,-6.923,Major,0.0447,111.943,0.633,Electronic
25242,41,0.454,0.623,273036,0.673,0.455,B,0.181,-6.92,Minor,0.0358,89.031,0.63,Electronic
71036,43,0.0148,0.74,227787,0.853,0.000217,A,0.309,-3.158,Major,0.107,112.034,0.662,Electronic
87052,49,0.00183,0.54,156800,0.929,0.000193,C#,0.234,-3.83,Major,0.447,75.029,0.449,Electronic
24916,42,0.00229,0.495,226347,0.813,0.0471,C,0.0795,-6.214,Major,0.032,115.013,0.212,Electronic
34471,32,0.012,0.595,320440,0.789,0.935,F#,0.16,-7.869,Major,0.0321,130.007,0.0347,Electronic
62214,31,0.0034,0.539,293695,0.978,0.0505,C#,0.0897,-0.872,Minor,0.164,169.91,0.329,Electronic
57822,46,0.208,0.582,248027,0.963,0.00989,G,0.0911,-4.89,Major,0.115,115.073,0.548,Electronic
24697,34,0.00318,0.492,238500,0.884,0.000128,F,0.135,-3.043,Major,0.154,160.042,0.361,Electronic
77758,34,0.863,0.471,208920,0.481,0.0885,C,0.205,-10.691,Minor,0.0281,100.562,0.414,Electronic
42580,42,0.149,0.123,246213,0.582,0.0634,F,0.393,-4.936,Minor,0.0403,167.05,0.0529,Electronic
30104,42,0.122,0.623,204878,0.54,0.00258,A,0.141,-7.788,Minor,0.206,122.875,0.542,Electronic
45284,32,0.00118,0.677,241125,0.568,0.111,C#,0.146,-9.494,Minor,0.031,146.003,0.563,Electronic
90406,41,0.385,0.854,279210,0.722,0.313,A,0.114,-10.792,Major,0.0797,122.98,0.903,Electronic
53006,38,0.143,0.651,329579,0.82,0.736,F,0.101,-10.144,Major,0.0325,111.98,0.8,Electronic
58634,26,0.0107,0.894,148773,0.874,0.113,C#,0.576,-4.702,Major,0.125,118.007,0.381,Electronic
87943,49,0.00894,0.659,236133,0.945,0.000933,G#,0.291,-3.746,Major,0.271,119.928,0.6,Electronic
75866,52,0.115,0.788,235980,0.463,0.857,F,0.096,-8.325,Major,0.0495,78.008,0.672,Electronic
77471,43,0.0492,0.768,453427,0.677,0.00223,A,0.105,-8.24,Minor,0.0379,124.016,0.675,Electronic
54146,50,0.122,0.711,288347,0.905,0.000166,F#,0.395,-7.459,Major,0.218,98.931,0.437,Electronic
83818,31,0.000679,0.499,184000,0.953,0.376,G#,0.334,-3.16,Major,0.18,150.152,0.43,Electronic
38565,46,0.166,0.751,320584,0.731,0.386,A,0.0743,-4.896,Minor,0.0387,136.978,0.266,Electronic
54934,47,0.000868,0.775,324413,0.743,0.0721,C,0.177,-8.794,Major,0.0306,125.612,0.649,Electronic
31503,25,0.0182,0.531,238423,0.804,0.71,E,0.0778,-6.666,Minor,0.113,75.027,0.151,Electronic
60758,29,0.00652,0.704,236197,0.891,7.26E-05,D,0.113,-4.915,Major,0.0485,140.002,0.504,Electronic
38396,39,0.0025,0.709,210857,0.995,4.64E-05,B,0.528,-0.638,Minor,0.193,139.983,0.481,Electronic
87668,36,0.00893,0.629,166400,0.935,0.892,C#,0.166,-4.336,Major,0.0472,150.036,0.814,Electronic
29282,31,0.0261,0.271,138220,0.895,0.849,B,0.177,-5.042,Minor,0.085,154.114,0.525,Electronic
21970,36,0.961,0.416,317068,0.661,0.909,G,0.102,-10.685,Major,0.0305,184.519,0.392,Electronic
35175,27,0.00323,0.464,299866,0.883,2.54E-05,G#,0.139,-4.184,Major,0.0719,134.956,0.378,Electronic
56651,29,0.0056,0.639,204258,0.82,0.676,G,0.103,-5.246,Major,0.0317,126.987,0.268,Electronic
57894,29,0.00191,0.334,174545,0.803,0.0058,A#,0.115,-6.126,Minor,0.116,78.711,0.132,Electronic
68601,49,0.00219,0.409,166800,0.956,1.19E-06,G,0.218,-3.175,Major,0.0433,135.811,0.847,Electronic
76960,34,0.00405,0.627,167600,0.878,0,C#,0.371,-2.914,Major,0.325,74.976,0.479,Electronic
37336,37,0.0188,0.863,163533,0.759,0.784,F,0.0508,-5.344,Minor,0.0424,107.985,0.875,Electronic
37059,44,0.0043,0.648,178832,0.942,0.000418,B,0.075,-2.286,Minor,0.0764,153.046,0.715,Electronic
60066,47,0.0848,0.64,216429,0.799,5.40E-06,E,0.129,-3.998,Minor,0.045,111.992,0.0974,Electronic
50512,44,0.655,0.427,229067,0.404,0.349,A#,0.0863,-18.492,Minor,0.0618,217.927,0.0803,Electronic
50861,42,0.0402,0.627,278467,0.717,0.317,E,0.111,-7.473,Major,0.0519,164.049,0.367,Electronic
84757,39,0.805,0.62,308720,0.656,0.964,B,0.0775,-14.831,Major,0.0348,134.958,0.0704,Electronic
80609,29,0.000671,0.856,220967,0.801,0.852,E,0.0616,-7.506,Minor,0.162,125.999,0.381,Electronic
82503,42,0.138,0.567,204800,0.928,4.74E-05,C,0.372,-3.615,Major,0.073,150.079,0.294,Electronic
57032,36,0.00146,0.795,151151,0.845,0.204,C#,0.374,-4.785,Major,0.265,83.986,0.45,Electronic
55529,53,0.00121,0.54,264187,0.966,0.147,A#,0.0977,-8.27,Major,0.0422,140.079,0.369,Electronic
58784,28,0.0505,0.817,407037,0.629,0.12,F,0.0927,-7.737,Minor,0.0357,126.002,0.751,Electronic
90091,50,0.233,0.596,218000,0.538,4.08E-05,B,0.521,-7.048,Minor,0.128,106.043,0.359,Electronic
59531,58,0.00212,0.596,199129,0.965,0.00666,B,0.129,-2.731,Minor,0.0769,150.007,0.268,Electronic
89861,36,0.101,0.727,486664,0.519,0.801,D,0.157,-10.657,Minor,0.0315,108.01,0.352,Electronic
26035,40,0.487,0.497,560973,0.601,0.754,D,0.111,-7.918,Major,0.0313,89.998,0.124,Electronic
23092,27,0.172,0.558,219375,0.796,0,F,0.206,-3.819,Minor,0.0416,128.267,0.281,Electronic
54148,41,0.0451,0.466,276000,0.909,3.24E-06,C#,0.22,-3.391,Major,0.0644,159.775,0.209,Electronic
57615,37,0.0204,0.654,329267,0.371,0.923,A#,0.101,-15.098,Minor,0.0907,118.61,0.71,Electronic
71879,50,0.0115,0.549,326680,0.84,0.751,G,0.142,-8.935,Major,0.0392,100.026,0.546,Electronic
76690,52,0.00562,0.537,169107,0.722,0.000385,B,0.303,-5.807,Major,0.0354,131.985,0.413,Electronic
64449,40,0.00128,0.7,205714,0.834,0.427,C#,0.065,-3.578,Major,0.127,139.86,0.158,Electronic
60744,33,2.11E-05,0.616,258207,0.998,0.766,G,0.796,-2.723,Major,0.0779,145.015,0.554,Electronic
57754,48,0.186,0.661,262720,0.932,0.000378,E,0.0789,-5.092,Major,0.0659,101.012,0.379,Electronic
53847,33,0.125,0.726,334173,0.497,0.89,A#,0.104,-10.742,Minor,0.0433,125.004,0.459,Electronic
64480,41,0.0287,0.676,188498,0.895,0.186,G,0.366,-5.368,Minor,0.0592,124.958,0.0991,Electronic
82668,26,0.0918,0.7,218011,0.756,0.113,E,0.15,-6.533,Minor,0.0384,120.01,0.105,Electronic
60176,35,0.187,0.461,234653,0.805,0.859,C#,0.335,-9.514,Major,0.0473,80.03,0.102,Electronic
58158,41,0.00476,0.572,241467,0.987,0.00679,G,0.348,-6.259,Major,0.281,152.636,0.126,Electronic
22566,35,0.00297,0.587,161032,0.969,0.0594,D,0.0877,-5.529,Major,0.0507,155.109,0.647,Electronic
73906,24,0.106,0.428,495787,0.593,0.933,G,0.283,-9.92,Major,0.0274,89.901,0.0605,Electronic
56877,24,0.891,0.532,324894,0.484,0.78,D,0.108,-7.702,Minor,0.0251,69.996,0.228,Electronic
59089,51,0.00762,0.413,306000,0.769,0.00485,G,0.126,-4.405,Minor,0.0469,80.039,0.112,Electronic
37883,29,0.000547,0.553,195200,0.91,3.32E-05,A,0.0907,-3.294,Major,0.051,149.997,0.0646,Electronic
43866,25,0.0312,0.729,306360,0.926,0.0213,G,0.153,-5.051,Minor,0.0423,96.242,0.501,Electronic
63064,35,0.0899,0.548,390907,0.521,0.59,D,0.112,-8.35,Minor,0.0272,126.459,0.197,Electronic
57811,46,0.0183,0.791,226891,0.854,2.84E-06,B,0.385,-5.587,Minor,0.109,127.044,0.183,Electronic
60084,27,0.00286,0.604,378738,0.573,0.00358,A,0.0574,-10.826,Major,0.0307,121.98,0.223,Electronic
36859,34,0.000964,0.751,221379,0.91,0.4,B,0.108,-3.487,Major,0.313,173.995,0.0622,Electronic
21890,46,5.55E-05,0.531,622480,0.846,0.816,B,0.881,-9.652,Minor,0.052,130.032,0.055,Electronic
42279,38,0.461,0.49,352707,0.471,0.919,C#,0.114,-15.886,Major,0.0457,131.325,0.325,Electronic
70598,41,0.46,0.732,227987,0.613,0,F,0.0886,-7.861,Minor,0.266,115.021,0.879,Electronic
45507,27,0.00528,0.684,181690,0.933,0.0325,C#,0.21,-0.362,Major,0.0387,74.993,0.597,Electronic
68784,37,0.0301,0.664,260821,0.946,0.0585,F#,0.155,-3.427,Major,0.0732,74.922,0.0987,Electronic
58773,42,0.274,0.812,276289,0.411,0.155,G#,0.148,-12.834,Minor,0.242,101.013,0.398,Electronic
